Area,AspectRation,Extent,Solidity,Compactness
47998,1.475515281,0.784409217,0.990323313,0.821884187
42619,1.62572114,0.693860606,0.987716981,0.781701304
52710,1.572035916,0.677419355,0.989301802,0.794568793
50728,1.56874747,0.715466418,0.992001877,0.797755393
41143,1.516952368,0.785141788,0.983929212,0.808289569
47769,1.480884245,0.754120359,0.991881229,0.820019008
40195,1.502688988,0.785826002,0.989342325,0.814894627
48327,1.593475248,0.68915508,0.987071078,0.791069675
46273,1.656533057,0.747979439,0.986420806,0.775125446
42419,1.691611118,0.731172973,0.988580484,0.76769652
49618,1.613724561,0.801479615,0.989056551,0.78585853
42184,1.557334479,0.686152995,0.988378632,0.799719609
43388,1.613187828,0.718510913,0.98692082,0.784292913
41613,1.723414995,0.809890816,0.990102072,0.760799441
36021,1.727934965,0.809478865,0.987796852,0.75907366
39176,1.494409352,0.799608115,0.989892864,0.816851304
48233,1.688247661,0.695400807,0.985674582,0.766665672
47179,1.485561685,0.710869696,0.989015366,0.819371555
49708,1.623309139,0.710367989,0.987955639,0.78284197
54484,1.59693646,0.806358039,0.98865884,0.789388028
55517,1.634671881,0.676821983,0.986810999,0.780111585
49309,1.529637377,0.731609247,0.988176116,0.807205917
45595,1.685232903,0.769198326,0.989775539,0.76820324
45892,1.652031436,0.781113834,0.987795691,0.774924836
55501,1.533643879,0.80934743,0.98900531,0.805140633
46379,1.600882897,0.680622817,0.990305981,0.789334106
44725,1.504318473,0.720905867,0.988223077,0.81390087
44359,1.58963666,0.803619631,0.989824835,0.7903076
39480,1.607118807,0.805714286,0.986235667,0.785990628
37164,1.515800923,0.751607815,0.986881937,0.811408251
51382,1.632025506,0.784218559,0.982240829,0.779451033
46218,1.6731446190000001,0.668663194,0.987036839,0.771296966
42802,1.645842553,0.765031815,0.98461043,0.776373743
43126,1.528425885,0.795051896,0.988493628,0.808070709
51806,1.629122846,0.690636165,0.989154924,0.781704311
40364,1.613561235,0.716894004,0.987377691,0.785182424
44874,1.49128596,0.763163265,0.987891863,0.814364387
41344,1.629120902,0.688779675,0.988783393,0.782110741
39451,1.540386604,0.799898621,0.989292342,0.80507966500000006
39235,1.514105282,0.750148175,0.989558375,0.811577042
52105,1.674154233,0.734328316,0.990269305,0.771559425
49784,1.691410008,0.770316272,0.986994449,0.766886264
37711,1.783311238,0.762177129,0.982517847,0.745857208
49134,1.595109302,0.701113014,0.989706919,0.790462593
40557,1.451299247,0.728512152,0.98861642,0.829666264
44546,1.515640048,0.773300929,0.987344017,0.810522085
45313,1.536067067,0.733362465,0.990036925,0.806018134
34663,1.439876746,0.777964808,0.988141053,0.831923662
49937,1.664743908,0.785691809,0.987170363,0.772625781
41714,1.513965197,0.789365124,0.988788015,0.811439617
51285,1.640284923,0.738317353,0.988988738,0.779500421
39639,1.650719888,0.680147563,0.986388294,0.777460602
43515,1.541256516,0.729921498,0.979891011,0.801291325
46153,1.506535141,0.785556236,0.988879842,0.812751718
41320,1.533666435,0.812186732,0.986298754,0.805426939
40904,1.471486307,0.792759269,0.988067056,0.823279471
46318,1.60522374,0.745441378,0.989848909,0.787844776
39812,1.591145202,0.795603517,0.989831183,0.791523397
48813,1.699909984,0.800344319,0.989579743,0.765538128
45269,1.67594662,0.799240819,0.987306711,0.770143553
48752,1.673311906,0.80014443,0.988262958,0.771295867
44401,1.666404505,0.682997739,0.98184512,0.773251894
43543,1.658708538,0.67465642,0.987101016,0.773891484
45336,1.678981536,0.817616188,0.989588108,0.770369799
53317,1.714210222,0.689892991,0.988028835,0.762855454
39943,1.423971955,0.737826954,0.986563588,0.836850603
51728,1.539905301,0.787000974,0.991527698,0.805145675
38998,1.584104193,0.768009768,0.983506507,0.791963075
45626,1.52147253,0.698927696,0.987319311,0.809014385
45136,1.503389926,0.765224468,0.989889686,0.814901804
43209,1.490676622,0.768132689,0.988379806,0.815985702
47338,1.512510448,0.766507983,0.987319067,0.810413347
46783,1.615543571,0.774578628,0.98934168,0.785645314
46129,1.546120473,0.796701209,0.989298276,0.802118534
39786,1.372650824,0.775495088,0.989652256,0.852888397
40510,1.558922848,0.790516148,0.988024682,0.800247184
46337,1.652548269,0.7584666,0.991271794,0.77691315
43134,1.565788339,0.74235853,0.985041906,0.797305689
43796,1.597816319,0.692011124,0.985442027,0.78815409299999994
48700,1.748392294,0.8175256,0.991126669,0.755089175
39621,1.57898764,0.687912355,0.971555381,0.790265778
47767,1.447033976,0.761275619,0.985679206,0.828770009
40167,1.493591044,0.735659341,0.986322562,0.817524533
42039,1.503206557,0.740318746,0.987549625,0.813779455
45812,1.461811982,0.774832981,0.98805159,0.825310264
40219,1.475355737,0.733468286,0.987939081,0.82262402
41204,1.464432849,0.745153356,0.987229557,0.82497742
39102,1.647986032,0.725252713,0.988822577,0.778260303
41776,1.483489129,0.800720679,0.990562906,0.81989672
49884,1.741260602,0.668372747,0.987938922,0.756319095
47974,1.360053656,0.760731332,0.988746908,0.855483826
46836,1.428495909,0.723134881,0.988330625,0.834618786
45482,1.674316318,0.756117835,0.98704399,0.770648837
41912,1.514011757,0.710084034,0.987186735,0.811499532
41445,1.623526392,0.784943182,0.989825894,0.783442212
41422,1.539559721,0.757147035,0.989347473,0.803965618
42242,1.564503722,0.752373319,0.988486919,0.797805453
45092,1.664379094,0.809667457,0.991229034,0.773754884
53379,1.581467864,0.695945241,0.989361111,0.794185846
45733,1.627036053,0.791776316,0.984712443,0.781285017
41889,1.502914292,0.709441951,0.985159925,0.814519522
46908,1.530836702,0.811332503,0.990205184,0.80709691
41431,1.528618253,0.794153728,0.987745858,0.806626335
40556,1.593708551,0.671512542,0.98549316,0.789986127
41915,1.563668123,0.731067081,0.987396938,0.797802387
38055,1.554254832,0.689977155,0.985421306,0.799471741
42290,1.477845689,0.707557429,0.988823419,0.821713408
46978,1.667667144,0.76753913,0.990783507,0.773767414
51338,1.84163982,0.627527197,0.98738316,0.733238467
36179,1.559249145,0.725786391,0.990310131,0.798158797
44675,1.463453587,0.766032236,0.990598461,0.825115077
44190,1.572784088,0.804771444,0.988192674,0.795514004
43873,1.531598865,0.778511223,0.987307874,0.806631377
46160,1.618220657,0.810336353,0.98881796,0.784686909
37975,1.491337043,0.730738147,0.991540249,0.818291018
42033,1.587408023,0.795657606,0.975628438,0.790409186
46063,1.419663672,0.790631812,0.991028399,0.838176038
40066,1.614588264,0.667766667,0.988088486,0.784824239
48557,1.831469471,0.783278488,0.98279596,0.735185257
45266,1.582197754,0.712569854,0.983679944,0.791562006
44032,1.484956522,0.807511737,0.98741955,0.816721007
44980,1.650665201,0.754900644,0.990203632,0.776621081
41058,1.512830668,0.805564276,0.989921883,0.811674299
38607,1.675069951,0.78905739,0.986634296,0.770828957
42021,1.496606698,0.793987605,0.988334078,0.814909185
43193,1.593747539,0.688049573,0.987178315,0.790858542
46508,1.514594865,0.688487217,0.988816601,0.808967478
44573,1.622113832,0.675676085,0.985997434,0.782648445
41976,1.565011773,0.6996,0.98743825,0.796931322
44555,1.579834495,0.696248027,0.986931,0.793413614
46906,1.619871496,0.711926661,0.990413851,0.783263129
39595,1.479906971,0.779766828,0.990494059,0.820402426
39789,1.480953247,0.732398255,0.988448353,0.81993446
46028,1.568329299,0.732556659,0.988573883,0.796782768
48318,1.782637817,0.686530264,0.990467991,0.747534146
46442,1.583839336,0.723395639,0.988043571,0.793519774
47748,1.583363335,0.801356069,0.990232066,0.792005585
37020,1.480112977,0.821461856,0.989998395,0.820761298
50202,1.567420409,0.722071197,0.990822429,0.798001369
46787,1.635348414,0.702507508,0.987880323,0.780400112
49596,1.622983266,0.811585665,0.991662168,0.78398298
51284,1.52613039,0.768092499,0.990172417,0.808623209
41567,1.549611814,0.796852235,0.987738517,0.802003255
49859,1.658833676,0.684021347,0.982598242,0.773471303
44258,1.498639525,0.767408795,0.98713059,0.813176324
38348,1.609064204,0.814943897,0.989370485,0.785821097
44358,1.463685996,0.791937442,0.987972738,0.824311695
38697,1.407033342,0.791543937,0.987747913,0.84186062
44386,1.54716018,0.770991836,0.988002226,0.802829992
46815,1.733089512,0.69858537,0.987449905,0.758076201
43021,1.588531348,0.79868189,0.98767161,0.790532144
46886,1.467715241,0.790724344,0.984255605,0.822913216
45163,1.440228817,0.796272788,0.990025867,0.831956634
41116,1.675111321,0.692188552,0.98415434,0.770977573
47490,1.619302129,0.812544913,0.9926217,0.784594444
42670,1.536253759,0.768067681,0.987388638,0.805130181
47006,1.530971046,0.800851861,0.991102302,0.807047717
46949,1.615049935,0.814450516,0.992033977,0.786176808
42495,1.475807098,0.805882688,0.989567566,0.821347727
42348,1.537514934,0.694138474,0.985777136,0.804916309
42061,1.5056516660000001,0.733050995,0.99060292,0.814305821
35291,1.693046593,0.71922638,0.984434712,0.767363175
44935,1.460613127,0.821721162,0.988190535,0.824972133
41028,1.700364181,0.81217832,0.99065556,0.766099807
39645,1.468670371,0.789237936,0.988530108,0.823315146
36067,1.343979058,0.693049711,0.988868478,0.859875638
44452,1.556529706,0.769731602,0.988701068,0.800234388
43424,1.516433543,0.770543874,0.986864233,0.809991657
46545,1.624952939,0.697209365,0.987692308,0.782824383
49226,1.600124238,0.744157218,0.989527007,0.789306715
44051,1.684325748,0.786821705,0.987269997,0.768400449
38771,1.536813464,0.708897096,0.989434733,0.805825438
51662,1.756230916,0.774171312,0.989371278,0.753413635
34112,1.530201942,0.777747378,0.988553047,0.807334489
38769,1.531924571,0.70822601,0.986664291,0.806435275
39753,1.436106195,0.795266769,0.990186066,0.833508299
48363,1.433394024,0.724083723,0.987100725,0.833587727
46392,1.626473869,0.809068713,0.991981525,0.783069321
41325,1.460040151,0.728078366,0.988021805,0.826837502
36398,1.439383329,0.777535675,0.988109458,0.832811129
46723,1.51651179,0.711091833,0.987488112,0.810967019
41112,1.616930714,0.80930727,0.988316746,0.785116698
51172,1.533744771,0.7109197,0.992166899,0.806522565
44518,1.512057069,0.760367562,0.988871365,0.812201279
48170,1.505252761,0.724687829,0.99015396,0.813961075
46829,1.682418889,0.771457283,0.985935954,0.767948991
49493,1.517133096,0.714432127,0.988989689,0.810827691
42421,1.689539009,0.697989338,0.988235568,0.767896744
37851,1.425263103,0.769172932,0.986242476,0.833930166
42748,1.592756012,0.728791598,0.990614789,0.791947075
33605,1.562103164,0.76618787,0.987017946,0.798482624
46774,1.614443547,0.739720395,0.985878088,0.78568745
46091,1.602377791,0.788608288,0.990458794,0.789274901
50330,1.638222899,0.734315728,0.98915137,0.780256618
47121,1.812540908,0.68559581,0.991874882,0.742248743
43758,1.555781313,0.687921521,0.988948403,0.800176393
57222,1.750838449,0.736258363,0.978321081,0.751643642
48560,1.51544915,0.809333333,0.988559098,0.810422213
50011,1.49474933,0.794733664,0.989728874,0.816876902
46860,1.613036838,0.774814398,0.99080241,0.786948185
40751,1.672410933,0.732088962,0.988430193,0.772102474
43877,1.501455718,0.751653133,0.987686836,0.814727648
43877,1.502955603,0.710558704,0.991817175,0.8145024
44807,1.533927077,0.788300493,0.98776509,0.805729313
52566,1.722982291,0.67146963,0.98478774,0.759110499
44341,1.520919531,0.745126706,0.991148267,0.809144729
42188,1.528087757,0.813058896,0.992331938,0.806831445
40158,1.505285116,0.687955048,0.986998304,0.812072679
51680,1.628073161,0.734842453,0.991957619,0.782833224
42412,1.437472976,0.724310477,0.990494874,0.832774278
43874,1.616166921,0.68294885,0.987930646,0.78393348
45240,1.558472647,0.718711276,0.990844978,0.800063602
42791,1.544604891,0.769317896,0.991083009,0.802877011
48182,1.54461251,0.803033333,0.987862386,0.802873574
48429,1.691468486,0.774727648,0.976273031,0.764923504
43537,1.641101352,0.73606884400000006,0.990918609,0.779958586
42334,1.550208613,0.693283985,0.984649021,0.80054792
48536,1.564456555,0.773765683,0.990773251,0.798752469
52660,1.596941823,0.804989529,0.986049995,0.788590967
51339,1.644175224,0.70189902,0.987212522,0.778584923
60493,1.711151043,0.791813922,0.98781822,0.76283028
48717,1.462569084,0.707931295,0.990968451,0.825441374
45688,1.466507759,0.772435247,0.987592408,0.824121284
41201,1.458290954,0.724859254,0.989718706,0.82660115
39954,1.57121547,0.73111550300000006,0.981284999,0.795072982
47184,1.588741127,0.694270328,0.988167291,0.792028741
45036,1.615116857,0.793655829,0.991545575,0.785503822
37080,1.442212387,0.729289592,0.986826347,0.831551059
42188,1.507502121,0.768115942,0.987292598,0.812807049
37679,1.532918316,0.743527508,0.988742521,0.806679785
43361,1.564691084,0.680172549,0.987317273,0.796863189
41307,1.655766817,0.779230334,0.987685907,0.77398433
46439,1.491393382,0.711403536,0.987160683,0.817386462
42487,1.504388444,0.727579416,0.986463896,0.812714417
47891,1.685137995,0.793317652,0.990281425,0.768547089
41210,1.506482135,0.777664553,0.98742063,0.813164974
47265,1.598342496,0.784221005,0.988848906,0.789544591
48121,1.616482369,0.80330195,0.990062546,0.784844814
43580,1.597462457,0.703447831,0.990229493,0.788539752
43945,1.489253022,0.780828003,0.987639061,0.81858098
44807,1.646351844,0.764781184,0.986482024,0.776496234
46590,1.603024687,0.734950782,0.988332626,0.788546419
42289,1.613763175,0.68488647,0.989470975,0.785969775
49169,1.462521525,0.705559063,0.988719083,0.825242271
46411,1.598510473,0.793350427,0.989046351,0.790316484
41308,1.540009653,0.679095154,0.989294695,0.803670194
38726,1.647472671,0.744616213,0.987152689,0.776841211
50002,1.740065929,0.713498858,0.986038257,0.755641849
47261,1.50805645,0.692042992,0.99000796,0.812763749
50248,1.661232616,0.789070352,0.987132389,0.773794005
44760,1.669518187,0.705837828,0.988406757,0.772031395
53519,1.608116959,0.755725945,0.987836391,0.786320261
45595,1.555992484,0.769925701,0.990033439,0.800227106
49148,1.503159577,0.781541202,0.987224811,0.812859279
47209,1.670509955,0.757513519,0.987222919,0.771867136
53231,1.672901022,0.81642638,0.986947251,0.770680941
47629,1.55147824,0.705489394,0.991403355,0.801995927
33493,1.491854201,0.799451008,0.98393067,0.81696316
48321,1.357539228,0.776765046,0.990732577,0.857101258
39479,1.326914105,0.740138733,0.989944835,0.865914019
36474,1.444545131,0.811290538,0.988857259,0.8310098
42420,1.443600529,0.703097807,0.987844069,0.830317559
50702,1.612591858,0.775319214,0.990041397,0.786069348
52047,1.558328696,0.683282571,0.989430261,0.799303507
35249,1.649648948,0.751609877,0.987283982,0.776975337
48478,1.78228396,0.692325269,0.987573338,0.74717864
47867,1.676354192,0.663989458,0.988824161,0.771115898
46973,1.673453122,0.77811092,0.991744785,0.771695819
40693,1.619412634,0.689887259,0.988317871,0.784232688
44881,1.539393829,0.795085743,0.987850241,0.804661006
49853,1.622486647,0.77817495,0.992000796,0.783660675
38510,1.492304425,0.691444474,0.985364106,0.815670868
44780,1.692580741,0.725711044,0.989372749,0.767182832
46646,1.600641211,0.799170779,0.986736615,0.788547825
44125,1.609171912,0.684458715,0.986452348,0.787021552
42913,1.557741002,0.794052884,0.991199704,0.800430501
39213,1.4366523,0.758120022,0.988529797,0.832957648
54753,1.782980404,0.673253326,0.990430882,0.748121087
53230,1.660292674,0.685829876,0.985211646,0.77396494
42196,1.667537774,0.700011613,0.989401613,0.773448364
46471,1.613429215,0.799707451,0.987840912,0.785118606
50582,1.643764628,0.665272517,0.989843643,0.777971666
48329,1.589451845,0.71465117,0.98385652,0.791157358
43506,1.727542396,0.703070459,0.989852566,0.758969392
48758,1.583961067,0.788964401,0.989126466,0.792976717
50248,1.421142761,0.757340086,0.987035436,0.835573113
44529,1.42865419,0.764997938,0.988171852,0.835496092
45790,1.609266167,0.76605213,0.98793933,0.787254584
43432,1.58907491,0.802423974,0.980937754,0.789797961
42827,1.482835993,0.79231495,0.982428372,0.816910488
45391,1.589931105,0.795998176,0.987963608,0.791009475
36646,1.392619389,0.755120544,0.989977578,0.846564191
54251,1.605818689,0.761118438,0.989115373,0.787577526
38523,1.498709784,0.782097612,0.990817901,0.81583232
47882,1.522794937,0.710362733,0.989215767,0.808859553
37881,1.549352266,0.801714286,0.986947006,0.80217644
43877,1.575708744,0.723028755,0.989357144,0.794877966
43812,1.456593437,0.705973348,0.979936925,0.821813678
48611,1.631569754,0.79238117,0.987526663,0.781067569
38251,1.505153364,0.781302341,0.989881476,0.814386514
43242,1.580580021,0.7835399,0.984944081,0.793532023
42505,1.462721924,0.768875945,0.987661493,0.824109785
44274,1.570831104,0.744726661,0.990447641,0.796505856
45024,1.48595888,0.821351041,0.989777748,0.81894682
41410,1.558820395,0.783064181,0.985295517,0.798979495
47482,1.666220292,0.702604321,0.987911699,0.771744508
45265,1.392615913,0.797452521,0.990633139,0.84587999
53749,1.586368755,0.806206783,0.988341945,0.790940331
45626,1.525044214,0.80828373,0.986806817,0.807641068
44280,1.466436862,0.698268521,0.989077263,0.824448681
39546,1.424874712,0.777210015,0.988106541,0.836144869
39731,1.504133817,0.789096326,0.990452211,0.812433321
41372,1.560182233,0.779016344,0.989287422,0.800095856
56048,1.825597971,0.671555236,0.987734386,0.738566712
49612,1.599965564,0.807907764,0.992716504,0.789384537
41698,1.32068703,0.810976914,0.986631332,0.866571781
41029,1.657062043,0.817799482,0.98929424,0.775628556
44818,1.407611745,0.73614533,0.986355033,0.842054281
56131,1.732268623,0.785290579,0.99271351,0.759089533
42909,1.442748558,0.734994861,0.990032533,0.830709042
50364,1.580786677,0.704825347,0.980607477,0.78999501
44830,1.797765988,0.658877131,0.989690266,0.744898686
48711,1.561438682,0.721783455,0.989678783,0.79689486
41106,1.568890218,0.704883737,0.988481424,0.797075532
39180,1.411913938,0.807768431,0.987822404,0.840247162
44202,1.651894688,0.715937804,0.987643839,0.776073513
47314,1.734996486,0.767685618,0.991305077,0.758461052
48863,1.621327104,0.756686024,0.989951174,0.784171856
41818,1.763550957,0.788527898,0.989892295,0.750887312
38806,1.582367194,0.766129669,0.983376413,0.7915471
49854,1.483461941,0.697005285,0.986563236,0.819042584
43047,1.507894956,0.70252142,0.989768233,0.812558355
50547,1.637286806,0.69770042,0.986706489,0.779626141
46393,1.575250607,0.797459433,0.991578857,0.79517054
47331,1.677305023,0.786229236,0.988967592,0.769642736
43831,1.4244125,0.710020735,0.988141669,0.835059832
45550,1.511938156,0.775662421,0.988219469,0.811038601
50456,1.645195615,0.700777778,0.986085053,0.777979366
45238,1.516196355,0.738736385,0.990605908,0.810917528
45833,1.505483242,0.788321293,0.988312668,0.813978993
42776,1.474887926,0.787481591,0.987921199,0.820360757
41867,1.487533093,0.802464876,0.990536352,0.818933263
42026,1.486334328,0.707329799,0.988777263,0.818368611
43726,1.678428813,0.702154992,0.986107979,0.769998041
51308,1.693379142,0.742303241,0.988593449,0.767842813
45778,1.510649945,0.703303119,0.989003392,0.81241195
34862,1.564667318,0.732148858,0.98533111,0.797988923
41646,1.534764993,0.811243572,0.989827447,0.806196229
33206,1.594638197,0.752663312,0.988774082,0.790569355
44674,1.613754084,0.802796147,0.990312784,0.786253615
46739,1.530266163,0.749863629,0.988703911,0.806012249
44324,1.548047938,0.8004045,0.991499642,0.802749651
43378,1.667311123,0.774800843,0.987142435,0.772606732
47017,1.561804126,0.781065187,0.987855867,0.7990563
39542,1.462304468,0.785342602,0.989737685,0.82589455
45073,1.427889496,0.682097458,0.983718545,0.833396202
42927,1.439157835,0.784412974,0.989033016,0.832791958
40766,1.566462054,0.785653716,0.987070218,0.796317357
44466,1.532146135,0.703219889,0.988682601,0.806562388
49388,1.585716049,0.775480082,0.984923421,0.790686058
42088,1.561011691,0.799787169,0.991892911,0.798910101
45890,1.604491919,0.77890556,0.986393827,0.786986648
45608,1.617440903,0.746570633,0.98278277,0.782884902
41243,1.469381526,0.8117742,0.98889848,0.82298996
50116,1.58206165,0.692736195,0.989867467,0.794065212
38455,1.494358474,0.791352842,0.992284667,0.815729493
49442,1.528042842,0.81337808,0.991278545,0.807753676
38751,1.48756607,0.792940454,0.989176771,0.819155111
43592,1.655800112,0.791387542,0.991200346,0.776458734
42309,1.396581797,0.734850195,0.990124266,0.844035791
36810,1.605498836,0.711606867,0.985436633,0.78746438
51444,1.610128552,0.710905975,0.987105687,0.786329812
42982,1.577577275,0.713228461,0.988978625,0.794642031
40644,1.587571721,0.78790346,0.988616462,0.793310818
41565,1.621426195,0.807997356,0.989689985,0.784655585
40514,1.734122937,0.799266113,0.98937703,0.758259316
41288,1.488270625,0.708806867,0.974049259,0.813433647
49313,1.505812411,0.816440397,0.988058266,0.813183825
45255,1.501472674,0.704292206,0.990067602,0.815026012
45421,1.50810342,0.699171849,0.990556985,0.811677005
48101,1.572685468,0.740414069,0.988004519,0.796341237
40526,1.593675667,0.684329618,0.986826406,0.789867226
43010,1.750785133,0.746390393,0.988508389,0.753822003
37504,1.518372438,0.721203031,0.991094316,0.809856289
42095,1.669252254,0.679017324,0.988470389,0.773089571
49890,1.687079447,0.730165235,0.989625692,0.768056304
39882,1.733379441,0.662337662,0.987740545,0.758587804
45740,1.539846649,0.76447386,0.992104807,0.805107887
37823,1.619425996,0.773033846,0.989353911,0.785417663
30876,1.656289182,0.743355162,0.98923491,0.775898583
33662,1.507560599,0.714813556,0.988488871,0.813237302
21830,1.45340121,0.731029402,0.990966453,0.828009197
27227,1.349709853,0.722239907,0.99075725,0.859875477
27475,1.583410408,0.680208952,0.985084794,0.792957967
35067,1.628120866,0.793012212,0.989307679,0.782668693
36167,1.522025425,0.718026603,0.987899481,0.808773048
36162,1.611739761,0.698782609,0.991092718,0.786715273
28707,1.346928649,0.76028921,0.989350703,0.8602925
33128,1.473642323,0.753662754,0.989456707,0.823182225
34869,1.46369824,0.783080309,0.98092666,0.824228114
36956,1.573438146,0.736233963,0.986440316,0.796169261
35081,1.763489168,0.78166221,0.985670535,0.750798698
31947,1.50026196,0.780413328,0.990144119,0.815902786
36300,1.31548553,0.777468409,0.990558315,0.871434605
36195,1.479767064,0.79432484,0.990206002,0.821031099
28687,1.598155504,0.737834362,0.988184637,0.790133211
32886,1.504211451,0.698438993,0.988844454,0.813827421
31220,1.668850174,0.717701149,0.988318719,0.772739009
35384,1.599619897,0.76615278,0.989789924,0.789791923
32737,1.377875214,0.801827177,0.988674801,0.850918465
36441,1.340703822,0.77225142,0.989491691,0.862089148
29081,1.516968828,0.703680403,0.986431939,0.810884864
33615,1.553679402,0.802075877,0.987921002,0.801029491
29580,1.621428145,0.759337697,0.974372488,0.784381922
28461,1.358813518,0.749723408,0.979927007,0.857166069
30449,1.531901576,0.742079353,0.988892858,0.807340334
25597,1.560447861,0.806153943,0.988377481,0.798781758
24374,1.482579813,0.717494333,0.988362191,0.819892881
33208,1.351264479,0.767655286,0.989098707,0.859334072
29915,1.487279656,0.729491806,0.989154515,0.819263554
27247,1.568068299,0.809404985,0.991448948,0.797878428
33131,1.573889446,0.700458783,0.989250844,0.796279857
36547,1.536992321,0.800310953,0.987356477,0.805250846
28612,1.448057345,0.759200785,0.990137385,0.830668303
38945,1.454148055,0.73572751,0.987173963,0.827520193
31007,1.427524427,0.749685687,0.986635695,0.835713997
40774,1.32541586,0.739409546,0.991031281,0.868164152
29170,1.411065935,0.725983076,0.990593269,0.840869535
30900,1.438262339,0.698241967,0.983919758,0.832652622
39823,1.334155451,0.763009657,0.991040987,0.865000952
36529,1.502635646,0.684281513,0.989195191,0.814014897
32061,1.383592215,0.71913061,0.989201197,0.8491745
33113,1.579254632,0.760274602,0.988418256,0.794965403
39285,1.582406812,0.697990512,0.98748209,0.793807371
28872,1.675280514,0.701935233,0.987009435,0.771423626
24702,1.472550781,0.718499127,0.987566465,0.823626877
39061,1.489716929,0.78233091,0.987012003,0.818863854
30450,1.571092611,0.781671159,0.986426512,0.796827153
30916,1.550944859,0.697941123,0.986974844,0.801642604
26625,1.616184779,0.778782029,0.987134806,0.785446287
38798,1.493519499,0.740391588,0.988030967,0.816997413
26651,1.595987027,0.67469178,0.987879013,0.789984229
37228,1.397885641,0.719381643,0.987846946,0.844161119
37149,1.49644679,0.770246734,0.988425926,0.817009121
30529,1.508036909,0.702591365,0.989338259,0.813187593
34715,1.415700815,0.719064584,0.98759637,0.839782852
32620,1.352233044,0.757617986,0.989954781,0.859523722
35536,1.617638695,0.796164359,0.985386684,0.782371119
27459,1.39482717,0.788575859,0.990584416,0.846095536
27677,1.45997289,0.784940442,0.989312268,0.826661108
33605,1.552786396,0.721818885,0.987627109,0.79960407
38263,1.622021639,0.690169553,0.990243271,0.784279263
34629,1.55737304,0.755695705,0.988214143,0.800355414
34406,1.34755563,0.792253845,0.98816704,0.860208202
39621,1.509199899,0.7901759,0.986775254,0.811715494
27611,1.382905243,0.73394471,0.983963508,0.84706683
40535,1.528698985,0.784831939,0.991027334,0.806969706
37632,1.468893661,0.753710269,0.991516046,0.824366531
28998,1.651233226,0.810294241,0.989456444,0.776293674
24754,1.577423916,0.747245449,0.986215139,0.795228822
35369,1.460965557,0.749740329,0.987933298,0.826563598
35587,1.412837861,0.719656218,0.989737457,0.840226915
34375,1.542562805,0.816993464,0.990434206,0.8037733
28814,1.42034857,0.767186751,0.990886894,0.838688127
28332,1.514676806,0.77946517,0.988589972,0.811828113
42042,1.545946732,0.816254417,0.989782465,0.803118451
23033,1.405190302,0.72417154,0.986212802,0.842585686
25038,1.546311272,0.77249167,0.986175115,0.803438164
33334,1.632357279,0.777578203,0.987293783,0.782043279
40787,1.557385282,0.772364036,0.9898556,0.800406766
35845,1.228637053,0.780936819,0.987193611,0.89939706
32623,1.572411212,0.814190876,0.989325246,0.796130855
41623,1.640042873,0.782387218,0.989751272,0.780174831
28053,1.496691233,0.762019884,0.990467112,0.814316411
28912,1.482581697,0.795597138,0.986589319,0.820324909
26606,1.464765476,0.793261777,0.988997101,0.825507212
31534,1.449395314,0.733263574,0.988743611,0.829828982
41660,1.545334992,0.775329413,0.988539022,0.802150648
37123,1.634093386,0.675160047,0.988918192,0.779840224
38716,1.469394977,0.808841349,0.989774006,0.824117349
28641,1.508719149,0.815704033,0.990558207,0.812818593
28572,1.225295924,0.746551003,0.992221142,0.901493221
27832,1.405659161,0.777951699,0.990956348,0.841857548
29118,1.610835388,0.73530303,0.990037741,0.78674573
24868,1.481529591,0.787260985,0.979865243,0.818751099
38885,1.459158,0.714259474,0.989012386,0.825713216
27920,1.554503544,0.737687592,0.990738441,0.80115692
25139,1.580291461,0.68573377,0.990855701,0.793053929
29405,1.400915492,0.740792059,0.990234046,0.844522995
30530,1.523755506,0.699940392,0.989916021,0.809457078
29652,1.454244397,0.736238361,0.98695247,0.827863148
42159,1.619841394,0.788962497,0.989647887,0.784997193
25927,1.607845206,0.791736648,0.987469531,0.78752914
33651,1.52754116,0.714640673,0.988194873,0.808308895
28033,1.692253395,0.747746066,0.986070562,0.767389449
25940,1.515790808,0.798473235,0.989132507,0.811748717
24188,1.361599467,0.734706275,0.984292341,0.853618099
37579,1.549381804,0.692292104,0.991321093,0.802214339
27585,1.601202994,0.701372998,0.988567947,0.789503934
27769,1.479392142,0.71754522,0.989206327,0.821371202
28090,1.46333853,0.759332847,0.989014858,0.825490885
25145,1.528297459,0.759208937,0.983725206,0.807759092
25940,1.5414556,0.690132227,0.987738938,0.804636165
32321,1.436608392,0.763187721,0.989317417,0.833886983
35763,1.555144703,0.73712307,0.9819335,0.799138398
27378,1.302931443,0.746808511,0.987733603,0.875199518
37873,1.514391764,0.736112731,0.990092021,0.810587591
26586,1.505281098,0.799242424,0.988253661,0.813500434
36018,1.449884643,0.731404203,0.990485095,0.830073341
29155,1.430387709,0.787951677,0.986666215,0.835393699
34518,1.647573911,0.664126984,0.981517288,0.776205635
32036,1.511537383,0.8054913,0.988124981,0.812517492
33483,1.466476835,0.711601811,0.991090457,0.824597339
34322,1.427603361,0.794031232,0.989220659,0.835798198
35799,1.362639151,0.731009556,0.990263063,0.856171482
38824,1.511197771,0.733053888,0.987888041,0.812204055
40851,1.518028732,0.805898599,0.990663498,0.810514482
