Area,AspectRatio,Extent,Solidity,Compactness,Class
44396,1.608555584,0.735934755,0.987565343,0.787064227,Sira
44337,1.511564503,0.740764874,0.98173243,0.809913875,Sira
43461,1.532777606,0.697899605,0.986136322,0.804487926,Sira
43314,1.448610599,0.721611355,0.980931244,0.826769586,Sira
43389,1.442064726,0.763353272,0.987460173,0.831804522,Sira
42948,1.47677916,0.789427248,0.98740114,0.820444183,Sira
40473,1.509053403,0.772975554,0.989293833,0.812614379,Sira
44535,1.634085475,0.701217112,0.987713189,0.77837134,Sira
47910,1.72185821,0.767788462,0.988446462,0.760867053,Sira
48162,1.610218257,0.672137325,0.984847555,0.786183501,Sira
48121,1.616482369,0.80330195,0.990062546,0.784844814,Sira
41546,1.422277041,0.779065407,0.989214029,0.837821798,Sira
43435,1.525527747,0.79523609,0.987675376,0.807297118,Sira
34112,1.530201942,0.777747378,0.988553047,0.807334489,Sira
37834,1.699157391,0.758987321,0.98323761,0.765063464,Sira
43424,1.516433543,0.770543874,0.986864233,0.809991657,Sira
40251,1.582745822,0.774772867,0.988045559,0.793669275,Sira
53419,1.728516948,0.684297499,0.990616597,0.759395983,Sira
47610,1.672755416,0.743673852,0.986306478,0.769154696,Sira
48053,1.498451792,0.724038693,0.987160524,0.814942419,Sira
43149,1.579644027,0.692833861,0.987436496,0.793418214,Sira
35476,1.570372623,0.775499497,0.983750208,0.796441403,Sira
40592,1.497360145,0.756241151,0.984143917,0.814447239,Sira
54251,1.605818689,0.761118438,0.989115373,0.787577526,Sira
41249,1.567181855,0.731365248,0.987550576,0.797172036,Sira
45738,1.495825552,0.760588675,0.98762713,0.816421942,Sira
43752,1.555625923,0.776350344,0.988477701,0.801026017,Sira
54652,1.547519631,0.786133487,0.986177776,0.800135565,Sira
34459,1.468273702,0.752544224,0.982353612,0.82433341,Sira
45676,1.793000432,0.753170088,0.990802603,0.746058291,Sira
45125,1.827979004,0.810871518,0.988023297,0.738319422,Sira
46399,1.620198836,0.801309063,0.990965785,0.784419511,Sira
40991,1.432471404,0.723672828,0.988783288,0.834270252,Sira
44083,1.733669498,0.774527374,0.983183531,0.758407566,Sira
49011,1.619654091,0.690198564,0.988204694,0.783886188,Sira
44966,1.738985288,0.663332743,0.988024873,0.757002651,Sira
54942,1.628598739,0.706558642,0.988912488,0.78262089,Sira
51259,1.548167765,0.700106534,0.989116801,0.802314962,Sira
43233,1.591668102,0.718729219,0.988657413,0.789571259,Sira
36877,1.473194299,0.792372153,0.990279009,0.82329904,Sira
56074,1.760496561,0.653200536,0.985206269,0.751323419,Sira
42414,1.542768304,0.797315588,0.990657262,0.804057307,Sira
41431,1.528618253,0.794153728,0.987745858,0.806626335,Sira
39546,1.424874712,0.777210015,0.988106541,0.836144869,Sira
46486,1.533803149,0.703906723,0.991109311,0.806791663,Sira
42495,1.475807098,0.805882688,0.989567566,0.821347727,Sira
37222,1.500908185,0.70362949,0.989683595,0.814777974,Sira
51494,1.605764633,0.691956247,0.988767065,0.787010253,Sira
43400,1.555263753,0.807381776,0.99224948,0.800889074,Sira
46256,1.586448157,0.74485113,0.989285027,0.792320083,Sira
40375,1.574747345,0.756086142,0.988202756,0.795437417,Sira
50311,1.7942277,0.715610554,0.981390812,0.743002825,Sira
44807,1.646351844,0.764781184,0.986482024,0.776496234,Sira
45961,1.741481784,0.722112242,0.976978998,0.753123169,Sira
52091,1.535169111,0.810477346,0.988350251,0.804520534,Sira
49101,1.531993168,0.795647524,0.988285732,0.805819942,Sira
40585,1.42411466,0.710957344,0.990554525,0.836357405,Sira
50709,1.588294504,0.706371538,0.987863321,0.79218635,Sira
44710,1.48583414,0.7911734,0.989772425,0.819292139,Sira
58063,1.808214259,0.735011899,0.985187322,0.741491698,Sira
46659,1.521603175,0.750627413,0.976763173,0.804810054,Sira
46102,1.616085799,0.697669492,0.984328294,0.785447217,Sira
47245,1.661915213,0.79954307,0.988203058,0.774357061,Sira
43237,1.514278761,0.712259489,0.982011856,0.809204936,Sira
50440,1.592201783,0.801742088,0.990223409,0.789988094,Sira
42766,1.565353658,0.685583289,0.988672092,0.798188217,Sira
42945,1.481634156,0.805540966,0.989242606,0.820400472,Sira
42146,1.499435903,0.726655172,0.986009732,0.815060814,Sira
37202,1.416460651,0.746803172,0.98702608,0.838372828,Sira
38510,1.492304425,0.691444474,0.985364106,0.815670868,Sira
48905,1.679114202,0.795979818,0.98873883,0.770652739,Sira
41468,1.563517545,0.776903477,0.99056446,0.799217209,Sira
49658,1.529004461,0.696582875,0.988415605,0.807123328,Sira
46003,1.691606632,0.746656495,0.986977044,0.765551026,Sira
44848,1.502864307,0.812478487,0.990875146,0.81433936,Sira
46605,1.516410329,0.709144857,0.98814774,0.810960374,Sira
39786,1.372650824,0.775495088,0.989652256,0.852888397,Sira
47532,1.557427583,0.711993888,0.991448,0.800457872,Sira
42096,1.55992672,0.78858042,0.991380528,0.798722203,Sira
42826,1.539058795,0.748955072,0.988801921,0.804389775,Sira
45893,1.8543521059999999,0.66003653,0.983793865,0.733002256,Sira
41139,1.471600634,0.743870244,0.990895296,0.823286554,Sira
43880,1.545288889,0.719816273,0.988243773,0.802491179,Sira
42039,1.503206557,0.740318746,0.987549625,0.813779455,Sira
50547,1.637286806,0.69770042,0.986706489,0.779626141,Sira
49657,1.580040446,0.742645629,0.987746902,0.793762544,Sira
45812,1.461811982,0.774832981,0.98805159,0.825310264,Sira
40130,1.43543104,0.789556526,0.987523685,0.832359618,Sira
45395,1.478077518,0.802740937,0.98759926,0.821537583,Sira
42463,1.752214056,0.671351779,0.987190217,0.754142232,Sira
38396,1.485358891,0.707264957,0.987627646,0.819080606,Sira
41372,1.560182233,0.779016344,0.989287422,0.800095856,Sira
42510,1.528173698,0.799210378,0.987433509,0.807144831,Sira
43897,1.643263144,0.780307878,0.988404035,0.779297786,Sira
50794,1.698427172,0.818268224,0.985487564,0.764190983,Sira
44283,1.528771283,0.725475098,0.988989637,0.807814181,Sira
41477,1.549031028,0.805284821,0.990235401,0.802654577,Sira
51172,1.533744771,0.7109197,0.992166899,0.806522565,Sira
49699,1.424782745,0.802243745,0.991125558,0.836868292,Sira
47179,1.485561685,0.710869696,0.989015366,0.819371555,Sira
46511,1.430738499,0.745966319,0.989427332,0.834654158,Sira
44957,1.698664473,0.662496316,0.984107874,0.763166886,Sira
43331,1.762916313,0.659889742,0.985377723,0.749763829,Sira
39235,1.514105282,0.750148175,0.989558375,0.811577042,Sira
41971,1.496671911,0.689077148,0.979852454,0.813594367,Sira
40225,1.413426928,0.720335948,0.987868071,0.840385469,Sira
46124,1.628443103,0.735629984,0.98842791,0.781401137,Sira
42354,1.512334478,0.829543451,0.989440733,0.810738329,Sira
42065,1.454048037,0.74077661400000006,0.988230043,0.828292949,Sira
46192,1.553090602,0.802990004,0.986586929,0.800473964,Sira
45502,1.596705832,0.790995219,0.991436976,0.790426063,Sira
44580,1.606009251,0.799985644,0.989171918,0.787994425,Sira
37816,1.478647955,0.787046287,0.988679443,0.821578017,Sira
42411,1.538280907,0.817640254,0.987174713,0.803718397,Sira
39900,1.667730518,0.663010967,0.988578083,0.771667248,Sira
47006,1.530971046,0.800851861,0.991102302,0.807047717,Sira
44397,1.625166276,0.789813563,0.973533023,0.779043152,Sira
43874,1.616166921,0.68294885,0.987930646,0.78393348,Sira
47520,1.543149814,0.805478338,0.988969823,0.803393361,Sira
45599,1.484856099,0.778392312,0.978162473,0.813623941,Sira
42095,1.669252254,0.679017324,0.988470389,0.773089571,Sira
46920,1.63954784,0.772091493,0.98962288,0.780113454,Sira
53472,1.726967275,0.663037683,0.988574598,0.758859441,Sira
51662,1.756230916,0.774171312,0.989371278,0.753413635,Sira
42919,1.570300205,0.799981361,0.98946422,0.797165766,Sira
41243,1.469381526,0.8117742,0.98889848,0.82298996,Sira
52384,1.602539144,0.712620223,0.986999284,0.78720679,Sira
38759,1.571705345,0.794697777,0.98498094,0.795175547,Sira
53561,1.742807749,0.795440707,0.990421421,0.756307782,Sira
42982,1.577577275,0.713228461,0.988978625,0.794642031,Sira
40364,1.613561235,0.716894004,0.987377691,0.785182424,Sira
49597,1.477579402,0.760142229,0.987260386,0.820416027,Sira
35077,1.509228354,0.785880719,0.986250914,0.809438763,Sira
47969,1.628548896,0.754834852,0.989031154,0.782821997,Sira
43841,1.611275892,0.735587248,0.988835258,0.785509825,Sira
38087,1.451136638,0.765567839,0.988374205,0.827558151,Sira
39852,1.55491005,0.771159875,0.988834301,0.80026764,Sira
41845,1.621875989,0.703111873,0.983939992,0.782988526,Sira
50243,1.577655109,0.810370968,0.982229434,0.79248114,Sira
48246,1.532002863,0.741105991,0.986182086,0.80509168,Sira
41198,1.758975221,0.723864076,0.988056408,0.753635045,Sira
46524,1.580854989,0.801944358,0.991433321,0.792075554,Sira
44318,1.610228959,0.690247017,0.988270449,0.786246858,Sira
44697,1.605141959,0.800505051,0.99003256,0.788353153,Sira
48165,1.676731951,0.695021645,0.989115926,0.7707634,Sira
48006,1.60988117,0.750257869,0.988754325,0.786615989,Sira
37555,1.450574664,0.738690008,0.991524976,0.829791186,Sira
42861,1.548503023,0.805597324,0.988537294,0.802012624,Sira
43711,1.593852468,0.703484349,0.989989355,0.790828532,Sira
38013,1.510124208,0.778843199,0.989896096,0.813311175,Sira
42802,1.645842553,0.765031815,0.98461043,0.776373743,Sira
56985,1.84190522,0.657888661,0.986445783,0.73325038,Sira
42922,1.492911137,0.703720099,0.989373718,0.817036342,Sira
45688,1.466507759,0.772435247,0.987592408,0.824121284,Sira
41116,1.675111321,0.692188552,0.98415434,0.770977573,Sira
47344,1.748466281,0.768846016,0.990667504,0.755306092,Sira
42721,1.533364704,0.775335753,0.987745948,0.806625654,Sira
49577,1.456992611,0.71477797,0.986312544,0.826613016,Sira
50421,1.592946686,0.733609777,0.988220768,0.790572795,Sira
47590,1.599983,0.790584092,0.989685147,0.787635252,Sira
37596,1.259250783,0.771120911,0.985762605,0.889525417,Sira
42837,1.41528372,0.739346554,0.980633198,0.835324187,Sira
47049,1.549352022,0.728493125,0.985216208,0.80209698,Sira
46886,1.467715241,0.790724344,0.984255605,0.822913216,Sira
45479,1.659726473,0.741666667,0.987235982,0.774778582,Sira
42281,1.650986974,0.790890385,0.99011779,0.776265686,Sira
45940,1.55656758,0.813846372,0.989616992,0.799786679,Sira
50685,1.566498436,0.651168467,0.970344986,0.78934659,Sira
45360,1.457757919,0.765182186,0.990717484,0.827846856,Sira
40454,1.562348639,0.772937445,0.988732739,0.797842169,Sira
42058,1.464218482,0.741763668,0.982158703,0.824656048,Sira
43949,1.702018434,0.805900906,0.989508049,0.763942562,Sira
49853,1.622486647,0.77817495,0.992000796,0.783660675,Sira
42552,1.475558911,0.760617761,0.989627425,0.822013833,Sira
37865,1.426044128,0.71260539,0.990504342,0.836449975,Sira
41619,1.553294733,0.815387328,0.98873922,0.801209241,Sira
47659,1.478348326,0.719685301,0.990234578,0.82131167,Sira
40319,1.507948547,0.778569498,0.989569016,0.8136792,Sira
43862,1.566635748,0.736372031,0.986638474,0.798147665,Sira
49111,1.8160591,0.709040772,0.989582494,0.741098233,Sira
53839,1.785767273,0.772439024,0.988197937,0.746710888,Sira
44522,1.544269454,0.790167717,0.991647549,0.803311888,Sira
41609,1.514214218,0.735856398,0.984618661,0.811531279,Sira
47569,1.645171415,0.798244731,0.989022184,0.777866739,Sira
41138,1.422315617,0.781615747,0.989917463,0.837762145,Sira
55890,1.741913816,0.715822639,0.982646764,0.754285564,Sira
45620,1.486355065,0.704795452,0.989523458,0.818719263,Sira
43608,1.598474031,0.758254943,0.984490349,0.789109748,Sira
51290,1.523332329,0.772416493,0.989867799,0.808262073,Sira
42553,1.602030541,0.752085543,0.990618307,0.789050711,Sira
42740,1.477814536,0.693133534,0.984792627,0.82039082,Sira
50002,1.740065929,0.713498858,0.986038257,0.755641849,Sira
49460,1.512721665,0.792323465,0.980376611,0.807600184,Sira
38383,1.522485008,0.813750848,0.988666512,0.809182231,Sira
42435,1.668061514,0.767151767,0.98759542,0.771051136,Sira
47881,1.708943678,0.748784111,0.985124681,0.762438024,Sira
43618,1.5715854,0.701028608,0.991295652,0.797127924,Sira
50040,1.745879033,0.786396781,0.987703057,0.755206895,Sira
45130,1.564219199,0.794094876,0.988933932,0.798558987,Sira
51792,1.579182256,0.71781794,0.970723845,0.786823534,Sira
46308,1.614296211,0.818336043,0.989656352,0.785297716,Sira
44568,1.483421679,0.761221562,0.988028731,0.820309983,Sira
43028,1.676175508,0.722491814,0.98304775,0.770140849,Sira
39789,1.480953247,0.732398255,0.988448353,0.81993446,Sira
43212,1.545557773,0.721932638,0.984619591,0.802663542,Sira
43244,1.559653521,0.78925371,0.991425558,0.800005328,Sira
48597,1.585862436,0.752566783,0.991815992,0.792896854,Sira
38236,1.4995703440000001,0.697609925,0.981971339,0.814685279,Sira
47114,1.65180988,0.777612729,0.990955746,0.777359591,Sira
42196,1.667537774,0.700011613,0.989401613,0.773448364,Sira
43753,1.638002667,0.657346755,0.987763856,0.779225085,Sira
45423,1.542641712,0.730990199,0.988982995,0.803870237,Sira
48280,1.502278978,0.808750859,0.991783073,0.815262999,Sira
46362,1.607710226,0.800034513,0.990641026,0.786633724,Sira
45750,1.548789399,0.760067783,0.986650564,0.801947189,Sira
38251,1.505153364,0.781302341,0.989881476,0.814386514,Sira
40517,1.555651601,0.77954786,0.989426129,0.800757836,Sira
50330,1.638222899,0.734315728,0.98915137,0.780256618,Sira
56346,1.891272213,0.670474423,0.989533209,0.725495211,Sira
47608,1.698959677,0.828512756,0.989627289,0.765259153,Sira
48892,1.564482094,0.820555854,0.990659129,0.798397376,Sira
43668,1.506755334,0.800836268,0.988120291,0.813656516,Sira
47314,1.734996486,0.767685618,0.991305077,0.758461052,Sira
42722,1.479925979,0.776580081,0.989484899,0.820559876,Sira
45428,1.473321602,0.764781145,0.989221087,0.822236468,Sira
42841,1.679221866,0.699844809,0.988623252,0.770294735,Sira
42528,1.572840151,0.802536232,0.983602008,0.794064353,Sira
48622,1.535237946,0.709571969,0.986888041,0.805725081,Sira
53550,1.632106784,0.789543524,0.986987614,0.780029843,Sira
42616,1.673860331,0.677670706,0.988540942,0.769947426,Sira
41292,1.430914609,0.7918992,0.988272462,0.835386178,Sira
38660,1.463553705,0.79856234,0.989987452,0.825827455,Sira
39992,1.518069213,0.760188564,0.989337753,0.810077704,Sira
49139,1.651150518,0.71551925,0.991465235,0.776452633,Sira
42297,1.8470295349999999,0.799625681,0.989380365,0.734107894,Sira
42935,1.503106009,0.693349913,0.989536518,0.813182613,Sira
42037,1.569446186,0.783264082,0.988268761,0.796962243,Sira
49388,1.585716049,0.775480082,0.984923421,0.790686058,Sira
46752,1.53065919,0.772032961,0.989439377,0.807524966,Sira
47545,1.563998829,0.740922549,0.989160737,0.79819424,Sira
41674,1.752192266,0.779623602,0.989928263,0.754461585,Sira
40448,1.571837092,0.696418733,0.987018058,0.794242752,Sira
45266,1.582197754,0.712569854,0.983679944,0.791562006,Sira
46387,1.615245548,0.806534061,0.983942814,0.783348541,Sira
47817,1.45710922,0.726117261,0.990246024,0.827442384,Sira
45200,1.510956302,0.710591269,0.974768169,0.808006926,Sira
39556,1.663552105,0.765047192,0.989617473,0.773943805,Sira
43133,1.499007491,0.769297995,0.990242895,0.815092667,Sira
41848,1.488170688,0.81223555,0.990227396,0.818390186,Sira
44800,1.645495072,0.685099095,0.98569857,0.776706668,Sira
39241,1.649017634,0.80902606,0.98704598,0.777971948,Sira
42472,1.522787712,0.760329395,0.98933147,0.809086491,Sira
44579,1.477096593,0.760098211,0.989918504,0.821774087,Sira
49696,1.74765321,0.660026031,0.989487098,0.755234691,Sira
48524,1.569978791,0.75497884,0.98851043,0.796381175,Sira
41066,1.701026408,0.723476974,0.988184903,0.765835883,Sira
38709,1.563534594,0.72065011,0.988609373,0.797703156,Sira
45720,1.547073537,0.733503393,0.985429778,0.801198428,Sira
42415,1.610679761,0.692535023,0.988049758,0.786367517,Sira
43395,1.464883185,0.816370683,0.99120603,0.82488614,Sira
45756,1.545839021,0.784769745,0.983428977,0.802274417,Sira
40337,1.640771228,0.798562718,0.986307064,0.778653727,Sira
48461,1.600335391,0.706140351,0.98954526,0.788772405,Sira
44452,1.556529706,0.769731602,0.988701068,0.800234388,Sira
44820,1.726921077,0.774976657,0.989644284,0.759179426,Sira
43022,1.548117121,0.70308874,0.989011494,0.801096495,Sira
36067,1.343979058,0.693049711,0.988868478,0.859875638,Sira
41885,1.421823916,0.809199977,0.988996718,0.837969822,Sira
28532,1.296345767,0.79573851,0.987813322,0.876588459,Dermason
30126,1.385816803,0.725682902,0.98696108,0.848177069,Dermason
25319,1.502097799,0.711847728,0.986557045,0.814138014,Dermason
38091,1.508023089,0.706317566,0.983856803,0.812404802,Dermason
35008,1.50249097,0.704669887,0.988256549,0.81490727,Dermason
25232,1.44235427,0.725557856,0.987553816,0.832241056,Dermason
28532,1.458638117,0.720486856,0.988600534,0.827483527,Dermason
29577,1.410444567,0.758851601,0.988205814,0.841230068,Dermason
26824,1.456943797,0.70962963,0.987701598,0.827187303,Dermason
39029,1.434624587,0.747538786,0.98366812,0.831258583,Dermason
38024,1.360137241,0.729575195,0.982253106,0.855696889,Dermason
34673,1.368712434,0.779711709,0.988088114,0.853180121,Dermason
29505,1.441021922,0.770768025,0.987846525,0.831728037,Dermason
25135,1.64328361,0.671879177,0.981414236,0.778219037,Dermason
25507,1.55834213,0.759136905,0.985930192,0.799482204,Dermason
31003,1.458927018,0.794296987,0.988174922,0.827221437,Dermason
27682,1.381675174,0.734309512,0.988325181,0.850208928,Dermason
34999,1.404940205,0.759922703,0.988504773,0.842995267,Dermason
32276,1.330320823,0.730226244,0.99072994,0.865747048,Dermason
39709,1.550787759,0.734535701,0.98916401,0.801990919,Dermason
38624,1.480406554,0.78914678,0.989470988,0.819503348,Dermason
35873,1.434714752,0.794793398,0.991871043,0.834359603,Dermason
27550,1.420710571,0.804262152,0.990010062,0.838506285,Dermason
33133,1.355658342,0.798866787,0.989635603,0.857193243,Dermason
22158,1.39829364,0.743656867,0.98813771,0.845003102,Dermason
24171,1.399644944,0.728612769,0.987458126,0.844703139,Dermason
36978,1.410374239,0.798678157,0.990331825,0.841325581,Dermason
39314,1.503569209,0.787067067,0.991400832,0.815192325,Dermason
40951,1.552352756,0.722239859,0.987961399,0.800479738,Dermason
25958,1.33469556,0.738996755,0.988311441,0.86440868,Dermason
31021,1.479331493,0.778405099,0.984231233,0.820985169,Dermason
39778,1.492460016,0.786250791,0.990414063,0.817950428,Dermason
25939,1.528308712,0.696666935,0.98638628,0.807391488,Dermason
37869,1.580520362,0.747099905,0.988230689,0.7943113,Dermason
30064,1.448000115,0.698058884,0.991589432,0.829645691,Dermason
33389,1.346975673,0.773538134,0.989890305,0.860276312,Dermason
32807,1.335973566,0.766089109,0.989474002,0.864381511,Dermason
30605,1.391546983,0.75653829,0.990324877,0.846510749,Dermason
22745,1.332207839,0.740638229,0.983269929,0.865198726,Dermason
31056,1.398468085,0.779459378,0.989296636,0.844981601,Dermason
38233,1.541570097,0.745282651,0.990261338,0.804738767,Dermason
33485,1.416822476,0.729965992,0.987903821,0.839299828,Dermason
26951,1.441660802,0.793960819,0.987216117,0.831555659,Dermason
34254,1.638159762,0.749950739,0.989771151,0.780247864,Dermason
25684,1.587097252,0.688357633,0.989025376,0.792063042,Dermason
23485,1.751067838,0.775492009,0.986930577,0.755352875,Dermason
24053,1.757936342,0.659492213,0.98877744,0.752457817,Dermason
30657,1.367773418,0.733596554,0.989478101,0.854422461,Dermason
31049,1.456314294,0.753323952,0.990809586,0.828284188,Dermason
33946,1.726422419,0.66755816,0.989996792,0.759739274,Dermason
30768,1.426040093,0.709561367,0.988149147,0.836706946,Dermason
35704,1.503438289,0.762124317,0.988756577,0.814633807,Dermason
34908,1.772967035,0.715621156,0.978472923,0.748058788,Dermason
32799,1.463564903,0.727250554,0.988815194,0.825998049,Dermason
34787,1.508171402,0.715119745,0.98823897,0.813672902,Dermason
33669,1.431496166,0.725031224,0.990293832,0.835018244,Dermason
29453,1.374729676,0.740248316,0.987692824,0.851871246,Dermason
38799,1.463039642,0.828790533,0.991617042,0.825123876,Dermason
38554,1.547698558,0.703591503,0.990061888,0.802636699,Dermason
36494,1.648593257,0.69033747,0.990258595,0.778185999,Dermason
30996,1.51614873,0.751673295,0.986379837,0.810486786,Dermason
40204,1.508236797,0.779086892,0.98902829,0.813487367,Dermason
32179,1.500026189,0.802508853,0.98924037,0.815550991,Dermason
36759,1.512258574,0.774983134,0.982860963,0.809986682,Dermason
36816,1.602639294,0.702380952,0.987792117,0.788515156,Dermason
34606,1.536140483,0.766637129,0.989138513,0.805898489,Dermason
27638,1.423047926,0.712613449,0.988801832,0.83660408,Dermason
39578,1.503865515,0.705490196,0.990589178,0.814676836,Dermason
26605,1.552359114,0.738207547,0.984969087,0.800964521,Dermason
33334,1.632357279,0.777578203,0.987293783,0.782043279,Dermason
26442,1.43355213,0.713684211,0.987710582,0.834547563,Dermason
31033,1.40854603,0.751477141,0.98780876,0.84119089,Dermason
35576,1.69020154,0.694098137,0.987426795,0.768196304,Dermason
28555,1.467806138,0.793194444,0.984926876,0.823963755,Dermason
31398,1.533984434,0.693617867,0.987296396,0.805753942,Dermason
31344,1.526112429,0.727373991,0.987990544,0.80733678,Dermason
32152,1.405410572,0.765706121,0.987075185,0.842892866,Dermason
41774,1.497926281,0.775661022,0.991291142,0.816300949,Dermason
24343,1.400587624,0.776243622,0.988347544,0.843997109,Dermason
24258,1.394283156,0.743198529,0.987784022,0.845982036,Dermason
34465,1.604759231,0.774494382,0.986377036,0.788072132,Dermason
34468,1.509225641,0.720831503,0.988301411,0.813201445,Dermason
30180,1.462040733,0.74555336,0.988438738,0.825846713,Dermason
28584,1.486641505,0.752626451,0.990127819,0.819585459,Dermason
40234,1.490696627,0.789645156,0.987967783,0.816219891,Dermason
28070,1.658855741,0.709734513,0.982808725,0.771591666,Dermason
34650,1.561240178,0.69058296,0.988898085,0.798213063,Dermason
26582,1.479052649,0.751413388,0.980994206,0.817958252,Dermason
30419,1.595007873,0.777522174,0.985071244,0.789307032,Dermason
30777,1.478358024,0.797125097,0.9877403,0.820753826,Dermason
36325,1.476245003,0.762233507,0.990916035,0.821912962,Dermason
28083,1.45025323,0.736796537,0.989325724,0.829649812,Dermason
29553,1.483873019,0.753134557,0.988064193,0.820201324,Dermason
35739,1.480802596,0.719123506,0.99109817,0.820871003,Dermason
38028,1.443440735,0.738350419,0.989076155,0.831577977,Dermason
29607,1.399822593,0.730207665,0.987756055,0.844613087,Dermason
26403,1.399490931,0.727595899,0.985591101,0.843989189,Dermason
33281,1.490104232,0.740087616,0.984907224,0.816775535,Dermason
26688,1.370420624,0.760385207,0.989323843,0.853127024,Dermason
37807,1.533976856,0.779397213,0.988340784,0.806358858,Dermason
32384,1.378205818,0.755840822,0.990003363,0.851224105,Dermason
36662,1.683505709,0.771409334,0.987874542,0.768736104,Dermason
27337,1.452958555,0.753334436,0.987822505,0.828487835,Dermason
37809,1.484979682,0.791099115,0.987412186,0.819166196,Dermason
38716,1.469394977,0.808841349,0.989774006,0.824117349,Dermason
27586,1.459391024,0.74972143,0.988143425,0.825921319,Dermason
30835,1.590960229,0.737485351,0.986025838,0.791384839,Dermason
24754,1.577423916,0.747245449,0.986215139,0.795228822,Dermason
27166,1.547461302,0.710538017,0.980722022,0.802610757,Dermason
30240,1.672848711,0.77044586,0.987202925,0.771120072,Dermason
32508,1.510938988,0.700452489,0.986555795,0.812027444,Dermason
33250,1.423879486,0.81567069,0.989936882,0.83697334,Dermason
29701,1.650909892,0.808190476,0.98887964,0.776855105,Dermason
37117,1.516845621,0.788347989,0.98881104,0.811342284,Dermason
34124,1.509007051,0.779229083,0.990479508,0.813288013,Dermason
23305,1.306806804,0.787437492,0.988086153,0.873336091,Dermason
38617,1.556589873,0.702548802,0.991552406,0.800566654,Dermason
28122,1.496580808,0.719545582,0.987048542,0.815518996,Dermason
40788,1.403582954,0.760572835,0.990625152,0.843434497,Dermason
32129,1.65506447,0.678113128,0.967129225,0.773112412,Dermason
35067,1.628120866,0.793012212,0.989307679,0.782668693,Dermason
35444,1.483804385,0.764307586,0.990664654,0.820251453,Dermason
37700,1.731656264,0.787385129,0.989605208,0.759004213,Dermason
30978,1.437376141,0.795531587,0.99037693,0.833058405,Dermason
28935,1.278605822,0.760246978,0.989095508,0.883366438,Dermason
36033,1.443459356,0.805206704,0.990679644,0.831707956,Dermason
39081,1.41553049,0.740170455,0.988991801,0.839730028,Dermason
34855,1.43514455,0.817118342,0.990649159,0.833395179,Dermason
32184,1.682038602,0.731188659,0.987814984,0.769689264,Dermason
30586,1.481776565,0.795578099,0.9885585,0.820183985,Dermason
40061,1.518557745,0.707891575,0.987526808,0.810837341,Dermason
29412,1.495213205,0.793910438,0.987742217,0.814880183,Dermason
30706,1.421397282,0.788546482,0.988761874,0.837764519,Dermason
32336,1.291854441,0.798124152,0.987479387,0.878371841,Dermason
26324,1.544083963,0.821469808,0.989661265,0.802673522,Dermason
31160,1.529908319,0.729469051,0.986544246,0.807725455,Dermason
32964,1.571459372,0.794389821,0.988633296,0.796717379,Dermason
27362,1.324139586,0.808139878,0.989763067,0.866677392,Dermason
33179,1.560458055,0.791672632,0.990595331,0.799647076,Dermason
34399,1.473919871,0.753009938,0.989557563,0.823144422,Dermason
31220,1.668850174,0.717701149,0.988318719,0.772739009,Dermason
31258,1.441965201,0.780669331,0.987895452,0.831539878,Dermason
37307,1.491082861,0.741630884,0.98471731,0.816078885,Dermason
21830,1.45340121,0.731029402,0.990966453,0.828009197,Dermason
40000,1.54718287,0.71404345,0.991571641,0.803220335,Dermason
38110,1.559464542,0.751646878,0.99084811,0.800312587,Dermason
33341,1.591231241,0.79900786,0.98978773900000006,0.79155434,Dermason
32449,1.368026544,0.798155208,0.989509956,0.85455525,Dermason
27384,1.471694386,0.801545486,0.989985901,0.823423965,Dermason
38091,1.492269161,0.74092589,0.987094768,0.816495082,Dermason
27566,1.597594433,0.702390052,0.968383335,0.790045471,Dermason
28376,1.514671199,0.736809306,0.989158852,0.811875463,Dermason
28310,1.33547572,0.763607919,0.989756319,0.864715127,Dermason
33484,1.443011634,0.758174078,0.987466454,0.832059506,Dermason
34618,1.487508567,0.699438316,0.988633767,0.818411333,Dermason
32752,1.621813714,0.710393892,0.989127809,0.784873088,Dermason
36435,1.530953367,0.79007286,0.990000815,0.80723083,Dermason
36373,1.463011298,0.759226017,0.989095557,0.82542072,Dermason
39536,1.518779741,0.731700998,0.991349264,0.811023545,Dermason
40834,1.485831931,0.747109192,0.989315566,0.819198394,Dermason
37808,1.625457308,0.763520336,0.973880789,0.779287055,Dermason
39278,1.511903858,0.717799708,0.990517981,0.812153718,Dermason
31303,1.499156249,0.771009852,0.989630426,0.816126001,Dermason
28736,1.65191868,0.800245064,0.986203583,0.777192191,Dermason
31498,1.648096828,0.690004162,0.984866487,0.777723182,Dermason
26243,1.460859722,0.755999193,0.989741656,0.826421929,Dermason
41855,1.508133995,0.81240295,0.990955797,0.813045947,Dermason
30889,1.464979052,0.739148122,0.99095313,0.825428004,Dermason
28671,1.531184979,0.727247362,0.989713142,0.807576823,Dermason
41759,1.733287615,0.717360682,0.986860451,0.757760025,Dermason
33468,1.561165378,0.708557395,0.986761801,0.799387516,Dermason
38145,1.573124888,0.740823461,0.988442901,0.796030266,Dermason
27767,1.532215528,0.792437215,0.987762797,0.806554238,Dermason
34844,1.624804484,0.7227846,0.987781715,0.783670873,Dermason
36441,1.340703822,0.77225142,0.989491691,0.862089148,Dermason
29310,1.522206622,0.773187718,0.987334097,0.80950408,Dermason
